timestamp,open,high,low,close,volume
2023-05-10 12:00:00,20.732,21.294,20.635,21.074,7311993.0
2023-05-10 16:00:00,21.074,21.18,19.626,20.96,9129762.0
2023-05-10 20:00:00,20.961,21.284,20.749,20.909,4113157.0
2023-05-11 00:00:00,20.909,20.922,20.511,20.537,3017474.0
2023-05-11 04:00:00,20.537,20.685,20.518,20.582,2041369.0
2023-05-11 08:00:00,20.581,20.636,20.3,20.49,2703289.0
2023-05-11 12:00:00,20.492,20.78,19.868,20.151,7257843.0
2023-05-11 16:00:00,20.151,20.184,19.65,19.995,5802882.0
2023-05-11 20:00:00,19.998,20.313,19.955,20.163,2495101.0
2023-05-12 00:00:00,20.164,20.271,19.816,19.981,3175078.0
2023-05-12 04:00:00,19.981,20.208,19.79,20.082,3483725.0
2023-05-12 08:00:00,20.083,20.349,20.044,20.269,2459436.0
2023-05-12 12:00:00,20.269,20.931,20.259,20.282,4923659.0
2023-05-12 16:00:00,20.283,20.56,19.89,20.481,4722281.0
2023-05-12 20:00:00,20.481,20.938,20.407,20.898,3800213.0
2023-05-13 00:00:00,20.898,21.184,20.792,21.143,2940894.0
2023-05-13 04:00:00,21.143,21.234,20.977,21.205,2391333.0
2023-05-13 08:00:00,21.205,21.29,21.023,21.068,2044574.0
2023-05-13 12:00:00,21.068,21.13,20.759,20.858,2512708.0
2023-05-13 16:00:00,20.856,21.13,20.779,20.93,2432025.0
2023-05-13 20:00:00,20.93,21.01,20.825,20.832,1282835.0
2023-05-14 00:00:00,20.832,20.984,20.611,20.939,2791884.0
2023-05-14 04:00:00,20.938,21.179,20.905,21.082,1838978.0
2023-05-14 08:00:00,21.085,21.111,20.937,20.958,1209969.0
2023-05-14 12:00:00,20.959,21.29,20.843,21.171,2813563.0
2023-05-14 16:00:00,21.171,21.19,20.851,20.91,1788090.0
2023-05-14 20:00:00,20.91,20.978,20.807,20.917,1276658.0
2023-05-15 00:00:00,20.915,21.288,20.589,21.218,4525237.0
2023-05-15 04:00:00,21.218,21.497,21.09,21.38,3526158.0
2023-05-15 08:00:00,21.38,21.518,21.255,21.276,2277266.0
2023-05-15 12:00:00,21.276,21.446,21.173,21.37,2908023.0
2023-05-15 16:00:00,21.371,21.485,21.095,21.157,2833303.0
2023-05-15 20:00:00,21.157,21.159,20.912,20.971,2108700.0
2023-05-16 00:00:00,20.971,21.121,20.647,20.862,3079652.0
2023-05-16 04:00:00,20.863,21.06,20.749,21.033,1640441.0
2023-05-16 08:00:00,21.032,21.1,20.796,20.869,1825878.0
2023-05-16 12:00:00,20.869,20.891,20.629,20.773,3030261.0
2023-05-16 16:00:00,20.774,20.82,20.454,20.491,2633182.0
2023-05-16 20:00:00,20.491,20.732,20.427,20.669,2822412.0
2023-05-17 00:00:00,20.669,21.07,20.573,20.954,2951172.0
2023-05-17 04:00:00,20.954,20.995,20.531,20.557,2421081.0
2023-05-17 08:00:00,20.557,20.678,20.451,20.515,2752230.0
2023-05-17 12:00:00,20.514,20.725,20.412,20.582,3178227.0
2023-05-17 16:00:00,20.582,21.137,20.532,21.024,4946060.0
2023-05-17 20:00:00,21.024,21.2,20.931,21.047,2774626.0
2023-05-18 00:00:00,21.048,21.085,20.866,21.032,1901817.0
2023-05-18 04:00:00,21.032,21.045,20.743,20.918,2221204.0
2023-05-18 08:00:00,20.917,20.949,20.736,20.823,1918413.0
2023-05-18 12:00:00,20.823,20.831,20.45,20.512,3901397.0
2023-05-18 16:00:00,20.512,20.591,20.053,20.329,4812088.0
2023-05-18 20:00:00,20.329,20.511,20.27,20.329,1850377.0
2023-05-19 00:00:00,20.329,20.41,20.271,20.328,1307665.0
2023-05-19 04:00:00,20.329,20.465,20.294,20.422,1211000.0
2023-05-19 08:00:00,20.423,20.514,20.362,20.445,1199790.0
2023-05-19 12:00:00,20.446,20.586,20.202,20.403,3150308.0
2023-05-19 16:00:00,20.403,20.5,20.308,20.365,1643671.0
2023-05-19 20:00:00,20.364,20.393,20.317,20.343,807847.0
2023-05-20 00:00:00,20.343,20.358,20.134,20.27,1330881.0
2023-05-20 04:00:00,20.27,20.28,20.058,20.16,1322375.0
2023-05-20 08:00:00,20.159,20.242,20.156,20.206,836410.0
2023-05-20 12:00:00,20.206,20.311,20.168,20.268,903234.0
2023-05-20 16:00:00,20.268,20.346,20.189,20.28,1423436.0
2023-05-20 20:00:00,20.281,20.303,20.205,20.264,794787.0
2023-05-21 00:00:00,20.265,20.389,20.214,20.235,1139402.0
2023-05-21 04:00:00,20.235,20.29,20.221,20.28,589803.0
2023-05-21 08:00:00,20.28,20.33,20.08,20.137,1566329.0
2023-05-21 12:00:00,20.136,20.184,19.8,19.919,3339340.0
2023-05-21 16:00:00,19.919,19.995,19.815,19.975,2069978.0
2023-05-21 20:00:00,19.976,20.053,19.3,19.605,3892388.0
2023-05-22 00:00:00,19.604,19.667,19.266,19.528,2828159.0
2023-05-22 04:00:00,19.528,19.78,19.516,19.683,2075454.0
2023-05-22 08:00:00,19.683,19.915,19.681,19.865,2598007.0
2023-05-22 12:00:00,19.865,20.026,19.561,19.66,4029483.0
2023-05-22 16:00:00,19.66,19.758,19.569,19.682,2025691.0
2023-05-22 20:00:00,19.683,19.74,19.501,19.514,1650024.0
2023-05-23 00:00:00,19.514,20.17,19.402,20.038,4500449.0
2023-05-23 04:00:00,20.038,20.099,19.71,19.836,2861393.0
2023-05-23 08:00:00,19.836,19.927,19.734,19.915,1856980.0
2023-05-23 12:00:00,19.916,20.057,19.8,19.996,3299978.0
2023-05-23 16:00:00,19.996,20.145,19.871,20.023,3299213.0
2023-05-23 20:00:00,20.024,20.114,19.971,20.024,1644434.0
2023-05-24 00:00:00,20.024,20.068,19.429,19.545,4333581.0
2023-05-24 04:00:00,19.546,19.588,19.36,19.41,3698048.0
2023-05-24 08:00:00,19.41,19.552,19.301,19.413,2817320.0
2023-05-24 12:00:00,19.412,19.476,18.53,19.159,8689177.0
2023-05-24 16:00:00,19.16,19.288,19.03,19.186,3487847.0
2023-05-24 20:00:00,19.185,19.363,19.138,19.201,2152129.0
2023-05-25 00:00:00,19.202,19.392,18.755,19.357,3738988.0
2023-05-25 04:00:00,19.357,19.469,19.26,19.265,2089647.0
2023-05-25 08:00:00,19.266,19.416,19.231,19.379,1667973.0
2023-05-25 12:00:00,19.379,19.615,19.178,19.229,3256177.0
2023-05-25 16:00:00,19.229,19.429,19.189,19.313,2199920.0
2023-05-25 20:00:00,19.313,19.332,19.203,19.243,1110856.0
2023-05-26 00:00:00,19.244,19.361,19.165,19.281,1570946.0
2023-05-26 04:00:00,19.282,19.31,19.075,19.301,1896364.0
2023-05-26 08:00:00,19.301,19.35,19.243,19.292,1496359.0
2023-05-26 12:00:00,19.294,19.552,19.205,19.42,3081293.0
2023-05-26 16:00:00,19.42,19.484,19.289,19.459,1771894.0
2023-05-26 20:00:00,19.459,19.489,19.342,19.349,902817.0
2023-05-27 00:00:00,19.35,19.492,19.324,19.47,865856.0
